subjectIx,blockIx,trialIx,trial,trial_alt,r,t_d,t_d_alt,RT_trial,RT_diff_trial
0,1,120,SR,SAS,RLO,0.066,short,0.6764177268487401,NaN
0,1,121,NS,NS,RB,NaN,NA,0.5172639267984778,0
0,1,122,NS,NS,RB,NaN,NA,0.5687007179658394,0.015535753685981035
0,1,123,NS,NS,RB,NaN,NA,0.8463704536407022,0.01552734270808287
0,1,124,NS,NS,RB,NaN,NA,0.4376546629064251,0.015641439065802842
0,1,125,SB,SSS,NR,0.066,short,NaN,NaN
0,1,126,IG,IG,RB,0.266,short,0.844777127407724,0.03119291755137965
0,1,127,SB,SSS,NR,0.066,short,NaN,NaN
0,1,128,IG,IG,RB,0.066,short,0.6123169724596664,0.015638147830031812
0,1,129,NS,NS,RB,NaN,NA,0.7184092054376379,0.01565240987110883
0,1,130,SL,SAS,RR,0.266,short,0.9414799989317544,NaN
0,1,131,NS,NS,RB,NaN,NA,0.6653116176166805,0.015588779206154868
0,1,132,SR,SAS,RB,0.466,long,0.53741820553841535,0.015624251478584483
0,1,133,NS,NS,RB,NaN,NA,0.6502914916782174,0
0,1,134,SR,SAS,RL,0.266,short,0.7105548421095591,NaN
0,1,135,SL,SAS,RR,0.066,short,0.7074387684697285,NaN
0,1,136,NS,NS,RB,NaN,NA,0.5950831213849597,0
0,1,137,NS,NS,RB,NaN,NA,0.45164572753128596,0
0,1,138,NS,NS,RB,NaN,NA,0.4562203693931224,0.01559133906266652
0,1,139,SR,SAS,RB,0.466,long,0.44428285615867935,0
0,1,140,NS,NS,RB,NaN,NA,0.4333981743257027,0.015536485065240413
0,1,141,IG,IG,NOC,0.066,short,0.8800533776908802,0
0,1,142,NS,NS,RB,NaN,NA,0.48177155168377794,0
0,1,143,SL,SAS,RRO,0.066,short,0.8061130932183005,NaN
0,1,144,IG,IG,RB,0.166,short,0.9044283070688834,0.015497355867410079
0,1,145,NS,NS,RB,NaN,NA,0.6283341615053359,0
0,1,146,NS,NS,RB,NaN,NA,0.42240177310304716,0.03117280441801995
0,1,147,NS,NS,RB,NaN,NA,0.45047916553448886,0
0,1,148,SB,SSS,RRO,0.366,intermediate,0.43175602800329216,NaN
0,1,149,SL,SAS,RB,0.466,long,0.8653824889915995,0
0,1,150,NS,NS,RB,NaN,NA,0.67513633708585985,0
0,1,151,NS,NS,RB,NaN,NA,0.6953504067059839,0.015650947083486244
0,1,152,IG,IG,NOC,0.166,short,0.7819256731672795,0.007830410395399667
0,1,153,NS,NS,RB,NaN,NA,0.5476493932510493,0.015651678462745622
0,1,154,IG,IG,RB,0.466,long,0.5845469453488477,0.031174267176538706
0,1,155,NS,NS,RB,NaN,NA,0.7998919167584972,0.03117317010764964
0,1,156,NS,NS,RB,NaN,NA,0.5861508766829502,0.015656432486139238
0,1,157,NS,NS,RB,NaN,NA,0.4660087024094537,0
0,1,158,NS,NS,RB,NaN,NA,0.5486561472498579,0.015572688687825575
0,1,159,NS,NS,RB,NaN,NA,0.5299611680966336,0.015593898890074342
0,1,160,NS,NS,RB,NaN,NA,0.48006851741229184,0.01563558797352016
0,1,161,SR,SAS,RL,0.266,short,0.8746228303643875,NaN
0,1,162,SR,SAS,RL,0.366,intermediate,0.7936155205243267,NaN
0,1,163,NS,NS,RB,NaN,NA,0.5174127640057122,0.015487847820622846
0,1,164,NS,NS,RB,NaN,NA,0.46746233373414725,0.015585853660013527
0,1,165,SB,SSS,NR,0.166,short,NaN,NaN
0,1,166,NS,NS,RB,NaN,NA,0.515899524645647,0
0,1,167,IG,IG,RB,0.066,short,0.6608858129620785,0.015592070441925898
0,1,168,NS,NS,RB,NaN,NA,0.5641803815524327,0.015523320093052462
0,1,169,NS,NS,RB,NaN,NA,0.4518964104063343,0.015571591618936509
0,1,170,NS,NS,RB,NaN,NA,0.5579083736811299,0.01562571426620707
0,1,171,NS,NS,RB,NaN,NA,0.4690977147547528,0
0,1,172,NS,NS,RB,NaN,NA,0.5907452660030685,0
0,1,173,NS,NS,RB,NaN,NA,0.517434888475691,0.01556427773903124
0,1,174,SB,SSS,NR,0.266,short,NaN,NaN
0,1,175,NS,NS,RB,NaN,NA,0.45647982889204286,0
0,1,176,IG,IG,RB,0.066,short,0.7576239738991717,0.015637782140402123
0,1,177,SL,SAS,NOC,0.366,intermediate,0.5282884863845538,0
0,1,178,SB,SSS,NR,0.166,short,NaN,NaN
0,1,179,NS,NS,RB,NaN,NA,0.576630048424704,0.015578905469737947
0,1,180,NS,NS,RB,NaN,NA,0.4954406232573092,0.015583293803501874
0,1,181,SR,SAS,RB,0.366,intermediate,0.4923925685870927,0.01551015512086451
0,1,182,SL,SAS,RR,0.066,short,0.6530941660457756,NaN
0,1,183,NS,NS,RB,NaN,NA,0.5407088977808598,0
0,1,184,NS,NS,RB,NaN,NA,0.5064273336029146,0
0,1,185,SB,SSS,NR,0.166,short,NaN,NaN
0,1,186,NS,NS,RB,NaN,NA,0.5470193034852855,0
0,1,187,NS,NS,RB,NaN,NA,0.5282073024718557,0
0,1,188,NS,NS,RB,NaN,NA,0.642162675401778,0.015597190154949203
0,1,189,NS,NS,RB,NaN,NA,0.49858631810639054,0.01557817409047857
0,1,190,NS,NS,RB,NaN,NA,0.6124469764472451,0
0,1,191,IG,IG,RB,0.466,long,0.4610380145604722,0.01556427776813507
0,1,192,NS,NS,RB,NaN,NA,0.715448185801506,0
0,1,193,NS,NS,RB,NaN,NA,0.5641180308448384,0.01567288869409822
0,1,194,NS,NS,RB,NaN,NA,0.4985031228279695,0.015539044921752065
0,1,195,IG,IG,RB,0.266,short,0.4486214429343818,0.015610720816766843
0,1,196,SB,SSS,NR,0.366,intermediate,NaN,NaN
0,1,197,NS,NS,RB,NaN,NA,0.8947081759251887,0.015644364611944184
0,1,198,NS,NS,RB,NaN,NA,0.6888836670696037,0.015602309867972508
0,1,199,IG,IG,RB,0.466,long,0.5531549077131785,0
0,2,200,NS,NS,RB,NaN,NA,0.6872689477459062,0
0,2,201,SL,SAS,RB,0.266,short,0.364331851771567,0.01562205731170252
0,2,202,NS,NS,RB,NaN,NA,0.42362940590828657,0.0155474558705464
0,2,203,SL,SAS,RB,0.266,short,0.4282563419546932,0
0,2,204,NS,NS,RB,NaN,NA,0.5421016411855817,0.015619863173924387
0,2,205,SL,SAS,RR,0.266,short,0.8588343825831544,NaN
0,2,206,NS,NS,RB,NaN,NA,0.5202704752737191,0.015504304028581828
0,2,207,IG,IG,RB,0.466,long,0.5483634096744936,0.015641073347069323
0,2,208,NS,NS,RB,NaN,NA,0.5530451997037744,0.031236069364240393
0,2,209,SB,SSS,NR,0.266,short,NaN,NaN
0,2,210,NS,NS,RB,NaN,NA,0.5701850675832247,0.015558426646748558
0,2,211,NS,NS,RB,NaN,NA,0.5203353858232731,0.01553758213412948
0,2,212,NS,NS,RB,NaN,NA,0.6107309600920416,0.01553721644449979
0,2,213,SL,SAS,RR,0.166,short,0.7246263593260664,NaN
0,2,214,IG,IG,RB,0.066,short,0.7214685966027901,0
0,2,215,NS,NS,RB,NaN,NA,0.531176733027678,0
0,2,216,SB,SSS,RB,0.266,short,0.6450562246318441,0.015528805495705456
0,2,217,IG,IG,RB,0.066,short,0.4937604448350612,0
0,2,218,NS,NS,RB,NaN,NA,0.5373741394723766,0
0,2,219,NS,NS,RB,NaN,NA,0.6356359620549483,0.015607063862262294
0,2,220,NS,NS,RB,NaN,NA,0.5312334155023564,0
0,2,221,NS,NS,RB,NaN,NA,0.5124839480558876,0
0,2,222,SR,SAS,RR,0.166,short,0.9148681228980422,NaN
0,2,223,IG,IG,RB,0.466,long,0.6465255807997892,0.031157079589320347
0,2,224,SR,SAS,RL,0.166,short,0.7058428823656868,NaN
0,2,225,NS,NS,RB,NaN,NA,0.4921605361159891,0.015620228834450245
0,2,226,NS,NS,RB,NaN,NA,0.5357800818455871,0.01562534854747355
0,2,227,IG,IG,NOC,0.366,intermediate,0.7744167987257242,0.4680330923292786
0,2,228,NS,NS,RB,NaN,NA,0.732306469741161,0.015624251478584483
0,2,229,NS,NS,RB,NaN,NA,0.41724183890619315,0.015626445645466447
0,2,230,SR,SAS,RB,0.166,short,0.40627121907891706,0
0,2,231,NS,NS,RB,NaN,NA,0.5124261685123201,0
0,2,232,NS,NS,RB,NaN,NA,0.5794533845037222,0.015568300383165479
0,2,233,NS,NS,RB,NaN,NA,0.513934288173914,0.01562534854747355
0,2,234,IG,IG,RB,0.366,intermediate,0.768166366731748,0.3431904776371084
0,2,235,SL,SAS,NR,0.166,short,NaN,NaN
0,2,236,NS,NS,RB,NaN,NA,0.6215057510853512,0.031171341630397364
0,2,237,IG,IG,RB,0.466,long,0.4468050437280908,0
0,2,238,SL,SAS,RB,0.466,long,0.6542802926705917,0.015630833950126544
0,2,239,NS,NS,RB,NaN,NA,0.7447362063103355,0.015619497455190867
0,2,240,NS,NS,RB,NaN,NA,0.7103941198729444,0.26518148818286136
0,2,241,SR,SAS,RB,0.466,long,0.465455408237176,0
0,2,242,NS,NS,RB,NaN,NA,0.532608788475045,0.01562827409361489
0,2,243,NS,NS,RB,NaN,NA,0.5918622765602777,0.015552575554465875
0,2,244,IG,IG,RB,0.366,intermediate,0.5185617727402132,0
0,2,245,NS,NS,RB,NaN,NA,0.6558536886004731,0
0,2,246,NS,NS,RB,NaN,NA,0.6683073781314306,0
0,2,247,NS,NS,RB,NaN,NA,0.5480611640377901,0.015607795270625502
0,2,248,SL,SAS,RB,0.466,long,0.42020816111471504,0.015596824465319514
0,2,249,SL,SAS,RR,0.266,short,0.8772141339723021,NaN
0,2,250,NS,NS,RB,NaN,NA,0.6480209011933766,0.015552209864836186
0,2,251,NS,NS,RB,NaN,NA,0.42646334708842915,0.015611452196026221
0,2,252,NS,NS,RB,NaN,NA,0.5013341384474188,0.015497721557039768
0,2,253,NS,NS,RB,NaN,NA,0.41239237842091825,0.031195477378787473
0,2,254,SL,SAS,RB,0.266,short,0.4404829358245479,0.031241920456523076
0,2,255,NS,NS,RB,NaN,NA,0.5543324405298335,0.01567215731483884
0,2,256,IG,IG,RB,0.266,short,0.8163954780466156,0.01559133906266652
0,2,257,IG,IG,RB,0.166,short,0.5480200235469965,0.015585487970383838
0,2,258,NS,NS,RB,NaN,NA,0.615048885170836,0
0,2,259,SL,SAS,RB,0.466,long,0.49510784226004034,0.0156893449020572
0,2,260,NS,NS,RB,NaN,NA,0.5387308620702242,0.015526611328823492
0,2,261,NS,NS,RB,NaN,NA,0.48098567652050406,0
0,2,262,SR,SAS,RLO,0.066,short,0.8054884888697416,NaN
0,2,263,NS,NS,RB,NaN,NA,0.5137929476622958,0.015507960983086377
0,2,264,NS,NS,RB,NaN,NA,0.5573872605455108,0.015623520070221275
0,2,265,SR,SAS,RB,0.466,long,0.4061125081498176,0
0,2,266,SR,SAS,RB,0.466,long,0.6135407654946903,0.015555135410977527
0,2,267,NS,NS,RB,NaN,NA,0.7887889159028418,0.031151594186667353
0,2,268,NS,NS,RB,NaN,NA,0.6852594623924233,0.015590973373036832
0,2,269,NS,NS,RB,NaN,NA,0.697805306641385,0.015563912049401551
0,2,270,NS,NS,RB,NaN,NA,0.5698433270590613,0.01552734270808287
0,2,271,SR,SAS,RL,0.066,short,0.683668330340879,NaN
0,2,272,NS,NS,RB,NaN,NA,0.7820477233326528,0.015566471905913204
0,2,273,SB,SSS,RB,0.466,long,0.4825475531251868,0.01563266242737882
0,2,274,NS,NS,RB,NaN,NA,0.5729398361145286,0.0155781741195824
0,2,275,SR,SAS,RL,0.366,intermediate,0.9208435534092132,NaN
0,2,276,NS,NS,RB,NaN,NA,0.675884545838926,0.01560852664988488
0,2,277,NS,NS,RB,NaN,NA,0.5480033844942227,0.015592436131555587
0,2,278,SR,SAS,RL,0.066,short,0.7399053962144535,NaN
0,2,279,NS,NS,RB,NaN,NA,0.6119101385120302,0
0,2,280,SL,SAS,RRO,0.166,short,0.8261523614055477,NaN
0,2,281,NS,NS,RB,NaN,NA,0.5266342721879482,0.031134040909819305
0,2,282,SB,SSS,RB,0.366,intermediate,0.5391594547545537,0
0,2,283,SL,SAS,RR,0.066,short,0.6139156012213789,NaN
0,2,284,NS,NS,RB,NaN,NA,0.6030404274206376,0.015664477745303884
0,2,285,SL,SAS,RR,0.366,intermediate,0.8573211431794334,NaN
0,2,286,NS,NS,RB,NaN,NA,0.6747945965616964,0.04678718216018751
0,2,287,SR,SAS,RB,0.466,long,0.6013748767145444,0.03118999197613448
0,2,288,NS,NS,RB,NaN,NA,0.7777116964571178,0.01557817409047857
0,2,289,NS,NS,RB,NaN,NA,0.5795726005744655,0
0,2,290,NS,NS,RB,NaN,NA,0.6544552769628353,0
0,2,291,NS,NS,RB,NaN,NA,0.7137308894889429,0
0,2,292,NS,NS,RB,NaN,NA,0.6092910422303248,0.015509058022871614
0,2,293,SB,SSS,RB,0.466,long,0.5592839294986334,0.015546358772553504
0,2,294,NS,NS,RB,NaN,NA,0.46256862438167445,0.015589510614518076
0,2,295,NS,NS,RB,NaN,NA,0.5998978409770643,0.01557780840084888
0,2,296,IG,IG,RB,0.466,long,0.6045684773707762,0
0,2,297,NS,NS,RB,NaN,NA,0.9602901714970358,0
0,2,298,SL,SAS,RR,0.166,short,0.8634856371791102,NaN
0,2,299,SL,SAS,RB,0.466,long,0.6419865940115415,0
0,3,300,SR,SAS,RB,0.266,short,0.6356374248425709,0.031201694189803675
0,3,301,IG,IG,RB,0.266,short,0.8420353409601375,0.01564253616379574
0,3,302,SR,SAS,RL,0.066,short,0.8322082444792613,NaN
0,3,303,SR,SAS,RB,0.466,long,0.6185099905414972,0.015619131736457348
0,3,304,NS,NS,RB,NaN,NA,0.5763928962405771,0.06240411975886673
0,3,305,NS,NS,RB,NaN,NA,0.6980122891254723,0
0,3,306,IG,IG,RB,0.066,short,0.6325443898676895,0
0,3,307,SL,SAS,RB,0.366,intermediate,0.38762286586279515,0.015568666072795168
0,3,308,NS,NS,RB,NaN,NA,0.5717028780927649,0.015560255124000832
0,3,309,SL,SAS,RR,0.366,intermediate,0.779177578544477,NaN
0,3,310,NS,NS,RB,NaN,NA,0.6278598571370821,0.015650947112590075
0,3,311,SL,SAS,NOC,0.266,short,0.48430946400912944,0.015549284318694845
0,3,312,IG,IG,RB,0.066,short,0.6761990421509836,0
0,3,313,NS,NS,RB,NaN,NA,0.49368383205728605,0.015469197474885732
0,3,314,IG,IG,RR,0.166,short,0.4359256644092966,NaN
0,3,315,NS,NS,RB,NaN,NA,0.6423126097215572,0.015622788720065728
0,3,316,SL,SAS,RR,0.266,short,0.6782173041719943,NaN
0,3,317,NS,NS,RB,NaN,NA,0.551343628205359,0
0,3,318,NS,NS,RB,NaN,NA,0.5326899724022951,0
0,3,319,NS,NS,RB,NaN,NA,0.7088377286563627,0.015561352192889899
0,3,320,NS,NS,RB,NaN,NA,0.5808580129523762,0.015522223024163395
0,3,321,SR,SAS,RL,0.266,short,0.9288584561436437,NaN
0,3,322,NS,NS,RB,NaN,NA,0.6760403312218841,0
0,3,323,NS,NS,RB,NaN,NA,0.5794378425489413,0.031255451118340716
0,3,324,NS,NS,RB,NaN,NA,0.529447003180394,0
0,3,325,SB,SSS,RB,0.466,long,0.5029565373406513,0.015538313513388857
0,3,326,NS,NS,RBO,NaN,NA,0.6859135050763143,0.01562863981234841
0,3,327,IG,IG,RB,0.466,long,0.628290278284112,0
0,3,328,NS,NS,RB,NaN,NA,0.587143185781315,0.015539776301011443
0,3,329,NS,NS,RB,NaN,NA,0.45923660875996575,0.015683493809774518
0,3,330,SL,SAS,NOC,0.266,short,0.4561605785129359,0.015600481390720233
0,3,331,SL,SAS,RR,0.166,short,0.7092716238985304,NaN
0,3,332,NS,NS,RB,NaN,NA,0.6213947631040355,0.015616571909049526
0,3,333,NS,NS,RB,NaN,NA,0.5871675044181757,0.015606698172632605
0,3,334,SB,SSS,NR,0.166,short,NaN,NaN
0,3,335,SB,SSS,NR,0.066,short,NaN,NaN
0,3,336,IG,IG,RB,0.266,short,0.7805381409125403,0.015592801850289106
0,3,337,NS,NS,RB,NaN,NA,0.6759902312187478,0
0,3,338,NS,NS,RB,NaN,NA,0.6650627632188844,0.015637416421668604
0,3,339,IG,IG,RB,0.366,intermediate,0.5060115401865914,0.015545627393294126
0,3,340,NS,NS,RB,NaN,NA,0.6432765775971347,0.015568666072795168
0,3,341,NS,NS,RB,NaN,NA,0.7025081240572035,0.01560852664988488
0,3,342,IG,IG,RBO,0.266,short,0.7228783447644673,0
0,3,343,NS,NS,RB,NaN,NA,0.571441407315433,0.015590241993777454
0,3,344,NS,NS,RB,NaN,NA,0.48250549836666323,0
0,3,345,NS,NS,RB,NaN,NA,0.5729455043619964,0
0,3,346,NS,NS,RB,NaN,NA,0.49189138575457036,0
0,3,347,SR,SAS,RB,0.466,long,0.4419910555006936,0
0,3,348,NS,NS,RB,NaN,NA,0.6728869568323717,0
0,3,349,NS,NS,RB,NaN,NA,0.5683613544679247,0.015657895244657993
0,3,350,NS,NS,RB,NaN,NA,0.5027111570670968,0.015615840529790148
0,3,351,NS,NS,RB,NaN,NA,0.4996523144218372,0.015510886529227719
0,3,352,IG,IG,RB,0.466,long,0.6447333173127845,0
0,3,353,NS,NS,RB,NaN,NA,0.540207166413893,0.015623154380591586
0,3,354,NS,NS,RB,NaN,NA,0.6072482787421905,0
0,3,355,NS,NS,RB,NaN,NA,0.666495367186144,0.03116585622774437
0,3,356,SR,SAS,RL,0.166,short,0.7570242366928142,NaN
0,3,357,NS,NS,RB,NaN,NA,0.5667309103300795,0
0,3,358,SR,SAS,RL,0.266,short,0.7507661251584068,NaN
0,3,359,NS,NS,RB,NaN,NA,0.5682463438861305,0.015648021566448733
0,3,360,SR,SAS,NOC,0.366,intermediate,0.6743385769077577,0.20273421658203006
0,3,361,NS,NS,RB,NaN,NA,0.5999110059492523,0.031219247466651723
0,3,362,NS,NS,RB,NaN,NA,0.5042712051945273,0.031154885422438383
0,3,363,NS,NS,RB,NaN,NA,0.5713900273985928,0.015539410611381754
0,3,364,NS,NS,RB,NaN,NA,0.49019182557822205,0.015600115701090544
0,3,365,SB,SSS,NR,0.066,short,NaN,NaN
0,3,366,SL,SAS,NOC,0.266,short,0.49952797865262255,0.015607429551891983
0,3,367,NS,NS,RB,NaN,NA,0.4809008356387494,0.01565533541725017
0,3,368,NS,NS,RB,NaN,NA,0.618200796758174,0.015534656558884308
0,3,369,SB,SSS,RB,0.466,long,0.6617823103879346,0.015599750011460856
0,3,370,IG,IG,RBO,0.166,short,0.7902021381305531,0
0,3,371,NS,NS,RB,NaN,NA,0.6923915812221821,0
0,3,372,SB,SSS,RB,0.366,intermediate,0.5654765819199383,0
0,3,373,SB,SSS,NR,0.466,long,NaN,NaN
0,3,374,NS,NS,RB,NaN,NA,0.6539378207817208,0
0,3,375,SR,SAS,RL,0.166,short,0.8224764111218974,NaN
0,3,376,SR,SAS,RL,0.166,short,0.9129080061393324,NaN
0,3,377,NS,NS,RB,NaN,NA,0.6524145248258719,0.015620594524079934
0,3,378,SB,SSS,RB,0.466,long,0.5790346655412577,0
0,3,379,NS,NS,RB,NaN,NA,0.5915243758208817,0.031131115363677964
0,3,380,NS,NS,RB,NaN,NA,0.6819358577486128,0.031168416084256023
0,3,381,IG,IG,RB,0.066,short,0.6553762758412631,0.015603041247231886
0,3,382,SL,SAS,RB,0.466,long,0.7615515212528408,0.015592436131555587
0,3,383,NS,NS,RB,NaN,NA,0.508801598160062,0.015605966793373227
0,3,384,NS,NS,RB,NaN,NA,0.6773469538165955,0.015633393806638196
0,3,385,NS,NS,RB,NaN,NA,0.5806204950786196,0.015552575583569705
0,3,386,SL,SAS,NOC,0.366,intermediate,0.5696751080686226,0
0,3,387,SB,SSS,NR,0.266,short,NaN,NaN
0,3,388,NS,NS,RB,NaN,NA,0.500970456370851,0
0,3,389,NS,NS,RB,NaN,NA,0.5836667212715838,0.015571591618936509
0,3,390,NS,NS,RB,NaN,NA,0.54146368902002,0.03124045769800432
0,3,391,SB,SSS,NR,0.166,short,NaN,NaN
0,3,392,NS,NS,RB,NaN,NA,0.5430820652545663,0.015626445616362616
0,3,393,NS,NS,RB,NaN,NA,0.7427974826423451,0.015599384321831167
0,3,394,NS,NS,RB,NaN,NA,0.7083696410845732,0.015605966822477058
0,3,395,NS,NS,RB,NaN,NA,0.5493310344754718,0.01560523541411385
0,3,396,SB,SSS,RB,0.466,long,0.553970769746229,0
0,3,397,NS,NS,RBO,NaN,NA,0.40273551223799586,0.015594264608807862
0,3,398,NS,NS,RB,NaN,NA,0.5477726319222711,0.031141720479354262
0,3,399,NS,NS,RB,NaN,NA,0.9891353372804588,0.01558804782689549
0,4,400,IG,IG,RB,0.466,long,0.6709685291571077,0.015480533940717578
0,4,401,NS,NS,RB,NaN,NA,0.5429467586945975,0.015612549294019118
0,4,402,NS,NS,RB,NaN,NA,0.6568012002826435,0.03124045769800432
0,4,403,NS,NS,RB,NaN,NA,0.4587538934429176,0.015555501100607216
0,4,404,SR,SAS,RL,0.166,short,0.9002279524283949,NaN
0,4,405,NS,NS,RB,NaN,NA,0.5071272708155448,0.03116658763610758
0,4,406,SL,SAS,NOC,0.466,long,0.5429853393434314,0.01554416460567154
0,4,407,NS,NS,RB,NaN,NA,0.5242963941418566,0.015544530295301229
0,4,408,IG,IG,RB,0.366,intermediate,0.9422870843409328,0.01557780840084888
0,4,409,NS,NS,RB,NaN,NA,0.634998741268646,0.06233280955348164
0,4,410,NS,NS,RB,NaN,NA,0.7722515279456275,0.03121668761014007
0,4,411,NS,NS,RB,NaN,NA,0.5663842329813633,0.031053222657646984
0,4,412,NS,NS,RB,NaN,NA,0.5387756595300743,0.015575248544337228
0,4,413,NS,NS,RB,NaN,NA,0.5044803818309447,0.015560255124000832
0,4,414,NS,NS,RB,NaN,NA,0.6027217255614232,0
0,4,415,SB,SSS,NR,0.066,short,NaN,NaN
0,4,416,SB,SSS,NR,0.166,short,NaN,NaN
0,4,417,NS,NS,RB,NaN,NA,0.6947724282654235,0.015641073376173154
0,4,418,SB,SSS,NR,0.166,short,NaN,NaN
0,4,419,SB,SSS,RB,0.366,intermediate,0.5480633582046721,0.015572688716929406
0,4,420,NS,NS,RB,NaN,NA,0.5917320897133322,0.015572323027299717
0,4,421,NS,NS,RB,NaN,NA,0.5418670488725184,0.015600481390720233
0,4,422,NS,NS,RB,NaN,NA,0.593311702425126,0.031200962781440467
0,4,423,SL,SAS,RR,0.166,short,0.7149128106248099,NaN
0,4,424,SL,SAS,RR,0.066,short,0.6806952428014483,NaN
0,4,425,SR,SAS,RL,0.066,short,0.7231379870790988,NaN
0,4,426,SL,SAS,RL,0.466,long,0.9708173880644608,NaN
0,4,427,SB,SSS,NR,0.366,intermediate,NaN,NaN
0,4,428,IG,IG,RB,0.066,short,0.6759858428995358,0.015560255124000832
0,4,429,NS,NS,RB,NaN,NA,0.562595283423434,0.015610720816766843
0,4,430,SR,SAS,RL,0.366,intermediate,0.895950070786057,NaN
0,4,431,SL,SAS,RR,0.366,intermediate,0.8771662281360477,NaN
0,4,432,NS,NS,RB,NaN,NA,0.65564268350135535,0
0,4,433,NS,NS,RB,NaN,NA,0.45752845480456017,0.015526245639193803
0,4,434,NS,NS,RB,NaN,NA,0.6572343641309999,0.015623520070221275
0,4,435,NS,NS,RB,NaN,NA,0.466929152738885,0.015644364611944184
0,4,436,SL,SAS,NOC,0.166,short,0.39359719929052517,0.03121961315628141
0,4,437,SR,SAS,NOC,0.066,short,0.8505991495330818,NaN
0,4,438,SL,SAS,RR,0.166,short,0.8552513184258714,NaN
0,4,439,NS,NS,RB,NaN,NA,0.5948242104204837,0.015511983598116785
0,4,440,NS,NS,RB,NaN,NA,0.6072932590468554,0.015593167539918795
0,4,441,NS,NS,RB,NaN,NA,0.7523733477428323,0.031191454763757065
0,4,442,NS,NS,NOC,NaN,NA,0.49175900474074297,0.015557329577859491
0,4,443,NS,NS,RB,NaN,NA,0.5900420375692192,0
0,4,444,SB,SSS,NR,0.066,short,NaN,NaN
0,4,445,SB,SSS,NR,0.066,short,NaN,NaN
0,4,446,SR,SAS,RL,0.166,short,0.8147463835775852,NaN
0,4,447,NS,NS,RB,NaN,NA,0.6088664721464738,0
0,4,448,NS,NS,RB,NaN,NA,0.5744784911803436,0
0,4,449,SR,SAS,RR,0.066,short,0.7117601676436607,NaN
0,4,450,SL,SAS,RR,0.066,short,0.8957770977867767,NaN
0,4,451,NS,NS,RB,NaN,NA,0.6118326115247328,0
0,4,452,SR,SAS,RB,0.466,long,0.5385595347033814,0.04672647704137489
0,4,453,SB,SSS,RB,0.366,intermediate,0.6056571466906462,0
0,4,454,SB,SSS,NR,0.066,short,NaN,NaN
0,4,455,NS,NS,RB,NaN,NA,0.5291390892962227,0.01562169162207283
0,4,456,SL,SAS,NOC,0.366,intermediate,0.5104762911651051,0.01567288869409822
0,4,457,NS,NS,RB,NaN,NA,0.6789154129219241,0.015557329577859491
0,4,458,NS,NS,RB,NaN,NA,0.5354153026419226,0.015621325932443142
0,4,459,NS,NS,RB,NaN,NA,0.6024664715805557,0
0,4,460,NS,NS,RB,NaN,NA,0.6616992979834322,0
0,4,461,NS,NS,RB,NaN,NA,0.5572373262548354,0.015627177024725825
0,4,462,SB,SSS,RB,0.466,long,0.48391634359722957,0
0,4,463,NS,NS,RB,NaN,NA,0.5587558681727387,0
0,4,464,NS,NS,RB,NaN,NA,0.7272154687670991,0
0,4,465,SB,SSS,NR,0.266,short,NaN,NaN
0,4,466,NS,NS,RB,NaN,NA,0.5727672288194299,0.015579636848997325
0,4,467,NS,NS,RB,NaN,NA,0.6008448041102383,0.015549650008324534
0,4,468,SR,SAS,RB,0.466,long,0.589982063829666,0
0,4,469,NS,NS,RB,NaN,NA,0.688137103948975,0.015609989408403635
0,4,470,NS,NS,RB,NaN,NA,0.6850991058308864,0.01560816096025519
0,4,471,SR,SAS,RL,0.366,intermediate,1.0329739333537873,NaN
0,4,472,NS,NS,RB,NaN,NA,0.9986525085987523,0
0,4,473,NS,NS,RB,NaN,NA,0.5275512484658975,0.031232412438839674
0,4,474,IG,IG,RBO,0.066,short,0.6959490468434524,0
0,4,475,IG,IG,RB,0.366,intermediate,0.8097892263758695,0.015584025211865082
0,4,476,NS,NS,RB,NaN,NA,0.7287625347526046,0.01555111279594712
0,4,477,NS,NS,RB,NaN,NA,0.46824930599541403,0
0,4,478,NS,NS,RB,NaN,NA,0.5508994935516967,0.01555111279594712
0,4,479,NS,NS,RB,NaN,NA,0.3829067006299738,0
0,4,480,NS,NS,RB,NaN,NA,0.43544130347436294,0.015621325932443142
0,4,481,IG,IG,RB,0.266,short,0.4167510783445323,0.01554087336990051
0,4,482,SL,SAS,RR,0.366,intermediate,0.889304324198747,NaN
0,4,483,NS,NS,RB,NaN,NA,0.6444215637020534,0.015629371191607788
0,4,484,NS,NS,RB,NaN,NA,0.5867361690034159,0
0,4,485,NS,NS,RB,NaN,NA,0.5991613344231155,0
0,4,486,NS,NS,RB,NaN,NA,0.5259063594276085,0.015631199639756233
0,4,487,NS,NS,RB,NaN,NA,0.5773469903797377,0
0,4,488,SB,SSS,NR,0.166,short,NaN,NaN
0,4,489,NS,NS,RB,NaN,NA,0.46194694555015303,0
0,4,490,IG,IG,RB,0.166,short,0.7005975587817375,0.015536485065240413
0,4,491,SL,SAS,RB,0.466,long,0.5492584443127271,0
0,4,492,NS,NS,RB,NaN,NA,0.47597750507702585,0.015561717882519588
0,4,493,SB,SSS,RB,0.466,long,0.5585960601456463,0
0,4,494,NS,NS,RB,NaN,NA,0.765014637974673,0.015609258058248088
0,4,495,NS,NS,RB,NaN,NA,0.6225390178442467,0.015547090151812881
0,4,496,SR,SAS,NOC,0.266,short,0.46343184370198287,0.015690807660575956
